timestamp_s,engine_id,mission_id,mission_phase,throttle_pct,altitude_m,ambient_temperature_c,rpm,cht_c,egt_c,oil_pressure_kpa,oil_temperature_c,fuel_flow_lph,vibration_g,alternator_voltage_v,battery_voltage_v,injection_timing_deg,expected_rpm,expected_cht_c,expected_egt_c,expected_oil_pressure_kpa,expected_oil_temperature_c,expected_fuel_flow_lph,expected_vibration_g,expected_injection_timing_deg,true_fault_type,true_fault_active,true_severity,residual_rpm,residual_cht_c,residual_egt_c,residual_oil_pressure_kpa,residual_oil_temperature_c,residual_fuel_flow_lph,residual_vibration_g,residual_injection_timing_deg
12.0,ENG-002,MIS-0005,CLIMB,86.03,8053.1,-26.99,3209.7,166.17,802.83,454.3,40.7,22.93,0.276,27.93,25.61,24.65,3208.9,167.43,797.37,458.1,40.77,22.93,0.282,24.58,MISFIRE,0,0.0,0.7999999999997272,-1.2600000000000193,5.460000000000036,-3.8000000000000114,-0.07000000000000028,0.0,-0.00599999999999995,0.07000000000000028
13.0,ENG-002,MIS-0005,CLIMB,85.44,8457.5,-31.31,3207.0,168.62,791.49,451.62,41.2,23.36,0.272,27.9,25.48,24.58,3192.3,166.89,794.28,456.31,40.84,22.8,0.282,24.56,MISFIRE,0,0.0,14.699999999999818,1.7300000000000182,-2.7899999999999636,-4.689999999999998,0.35999999999999943,0.5599999999999987,-0.009999999999999953,0.019999999999999574
14.0,ENG-002,MIS-0005,CLIMB,86.34,8861.9,-32.61,3217.4,170.41,796.65,457.02,41.21,22.72,0.311,28.01,25.46,24.34,3217.6,167.71,798.99,459.03,40.92,23.0,0.284,24.59,MISFIRE,0,0.0,-0.1999999999998181,2.6999999999999886,-2.340000000000032,-2.009999999999991,0.28999999999999915,-0.28000000000000114,0.027000000000000024,-0.25
15.0,ENG-002,MIS-0005,CLIMB,86.4,9266.4,-34.9,3228.2,166.46,799.76,451.21,40.88,22.66,0.273,27.78,25.47,24.33,3219.3,167.76,799.3,459.21,40.99,23.01,0.284,24.59,MISFIRE,0,0.0,8.899999999999636,-1.299999999999983,0.4600000000000364,-8.0,-0.10999999999999943,-0.3500000000000014,-0.010999999999999954,-0.26000000000000156
16.0,ENG-002,MIS-0005,CRUISE,58.94,9600.0,-36.97,2446.4,144.23,653.5,377.65,41.04,16.9,0.267,27.88,25.64,23.98,2450.4,143.05,656.51,376.83,41.04,16.97,0.256,23.77,MISFIRE,0,0.0,-4.0,1.1799999999999784,-3.009999999999991,0.8199999999999932,0.0,-0.07000000000000028,0.01100000000000001,0.21000000000000085
17.0,ENG-002,MIS-0005,CRUISE,62.29,9600.0,-37.38,2555.2,144.49,668.53,391.21,40.51,18.27,0.247,27.8,25.5,23.75,2544.1,146.06,673.9,386.86,41.1,17.7,0.26,23.87,MISFIRE,0,0.0,11.099999999999909,-1.5699999999999932,-5.3700000000000045,4.349999999999966,-0.5900000000000034,0.5700000000000003,-0.013000000000000012,-0.120000000000001
18.0,ENG-002,MIS-0005,CRUISE,61.69,9600.0,-37.45,2547.6,145.06,673.19,386.57,42.58,17.96,0.265,28.08,25.21,24.36,2527.3,145.52,670.79,385.07,41.15,17.57,0.26,23.85,MISFIRE,0,0.0,20.299999999999727,-0.46000000000000796,2.400000000000091,1.5,1.4299999999999997,0.39000000000000057,0.0050000000000000044,0.509999999999998
19.0,ENG-002,MIS-0005,CRUISE,55.85,9600.0,-37.23,2353.8,139.51,641.01,369.85,41.51,16.34,0.247,28.14,25.59,23.69,2363.7,140.26,640.4,367.54,41.21,16.29,0.255,23.68,MISFIRE,0,0.0,-9.899999999999636,-0.75,0.6100000000000136,2.3100000000000023,0.29999999999999716,0.05000000000000071,-0.008000000000000007,0.010000000000001563
20.0,ENG-002,MIS-0005,CRUISE,59.79,9600.0,-38.39,2500.5,143.51,660.71,374.46,40.98,17.09,0.236,27.79,25.63,23.8,2474.2,143.81,660.92,379.38,41.26,17.15,0.26,23.79,MISFIRE,0,0.0,26.300000000000182,-0.30000000000001137,-0.2099999999999227,-4.920000000000016,-0.28000000000000114,-0.05999999999999872,-0.02400000000000002,0.010000000000001563
21.0,ENG-002,MIS-0005,CRUISE,63.25,9600.0,-37.22,2583.8,146.33,680.31,384.7,42.28,17.77,0.289,27.96,25.66,24.25,2571.1,146.93,678.92,389.76,41.32,17.92,0.264,23.9,MISFIRE,0,0.0,12.700000000000273,-0.5999999999999943,1.3899999999999864,-5.060000000000002,0.9600000000000009,-0.15000000000000213,0.024999999999999967,0.3500000000000014
22.0,ENG-002,MIS-0005,CRUISE,59.85,9600.0,-38.01,2474.5,143.2,664.52,374.35,40.87,17.09,0.24,27.94,25.52,23.49,2475.7,143.86,661.2,379.54,41.37,17.17,0.261,23.8,MISFIRE,0,0.0,-1.199999999999818,-0.660000000000025,3.3199999999999363,-5.189999999999998,-0.5,-0.08000000000000185,-0.02100000000000002,-0.3100000000000023
23.0,ENG-002,MIS-0005,CRUISE,64.47,9600.0,-37.97,2607.7,147.87,686.2,397.48,41.14,18.25,0.264,28.27,25.55,23.62,2605.1,148.02,685.24,393.41,41.43,18.18,0.266,23.93,MISFIRE,0,0.0,2.599999999999909,-0.15000000000000568,0.9600000000000364,4.069999999999993,-0.28999999999999915,0.07000000000000028,-0.0020000000000000018,-0.3099999999999987
24.0,ENG-002,MIS-0005,CRUISE,57.29,9600.0,-37.9,2411.4,141.44,648.11,363.98,41.54,17.02,0.243,27.99,25.4,23.79,2404.2,141.57,647.93,371.88,41.48,16.6,0.259,23.72,MISFIRE,0,0.0,7.200000000000273,-0.12999999999999545,0.18000000000006366,-7.899999999999977,0.060000000000002274,0.41999999999999815,-0.016000000000000014,0.07000000000000028
25.0,ENG-002,MIS-0005,CRUISE,59.94,9600.0,-37.9,2489.9,144.93,659.55,381.57,39.94,17.07,0.271,28.19,25.33,23.38,2478.4,143.95,661.7,379.83,41.54,17.19,0.262,23.8,MISFIRE,0,0.0,11.5,0.9800000000000182,-2.150000000000091,1.740000000000009,-1.6000000000000014,-0.120000000000001,0.009000000000000008,-0.4200000000000017
26.0,ENG-002,MIS-0005,CRUISE,60.93,9600.0,-36.63,2490.9,145.75,669.49,380.87,41.58,17.68,0.273,27.81,25.52,24.09,2506.0,144.84,666.83,382.79,41.59,17.4,0.263,23.83,MISFIRE,0,0.0,-15.099999999999909,0.9099999999999966,2.659999999999968,-1.920000000000016,-0.010000000000005116,0.28000000000000114,0.010000000000000009,0.26000000000000156
27.0,ENG-002,MIS-0005,CRUISE,55.69,9600.0,-36.82,2341.7,140.86,634.37,370.79,41.63,15.89,0.224,27.98,25.28,23.71,2359.2,140.12,639.57,367.06,41.65,16.25,0.258,23.67,MISFIRE,0,0.0,-17.5,0.7400000000000091,-5.2000000000000455,3.730000000000018,-0.01999999999999602,-0.35999999999999943,-0.034,0.03999999999999915
28.0,ENG-002,MIS-0005,CRUISE,59.81,9600.0,-38.65,2498.2,140.34,664.41,381.99,41.31,17.41,0.242,27.9,25.43,23.53,2474.5,143.82,660.99,379.42,41.7,17.16,0.263,23.79,MISFIRE,0,0.0,23.699999999999818,-3.4799999999999898,3.419999999999959,2.569999999999993,-0.39000000000000057,0.25,-0.02100000000000002,-0.259999999999998
29.0,ENG-002,MIS-0005,CRUISE,60.54,9600.0,-37.97,2490.5,145.39,660.07,382.69,39.99,16.63,0.261,28.08,25.5,24.0,2495.1,144.49,664.81,381.62,41.76,17.32,0.263,23.82,MISFIRE,0,0.0,-4.599999999999909,0.8999999999999773,-4.739999999999895,1.0699999999999932,-1.769999999999996,-0.6900000000000013,-0.0020000000000000018,0.17999999999999972
30.0,ENG-002,MIS-0005,CRUISE,54.78,9600.0,-37.69,2326.1,139.75,634.08,355.14,42.06,15.91,0.257,28.02,25.41,23.51,2333.9,139.31,634.88,364.35,41.81,16.05,0.257,23.64,MISFIRE,0,0.045,-7.800000000000182,0.4399999999999977,-0.7999999999999545,-9.210000000000036,0.25,-0.14000000000000057,0.0,-0.129999999999999
31.0,ENG-002,MIS-0005,CRUISE,64.73,9600.0,-37.41,2588.1,148.52,690.03,394.45,42.49,18.74,0.302,28.31,25.51,24.12,2612.5,148.26,686.61,394.2,41.86,18.24,0.268,23.94,MISFIRE,1,0.053,-24.40000000000009,0.2600000000000193,3.419999999999959,0.25,0.6300000000000026,0.5,0.033999999999999975,0.17999999999999972
32.0,ENG-002,MIS-0005,CRUISE,64.29,9600.0,-37.28,2588.1,146.97,685.13,394.06,40.64,18.71,0.284,27.76,25.84,24.0,2600.1,147.86,684.31,392.87,41.92,18.14,0.267,23.93,MISFIRE,1,0.063,-12.0,-0.8900000000000148,0.82000000000005,1.1899999999999977,-1.2800000000000011,0.5700000000000003,0.01699999999999996,0.07000000000000028
33.0,ENG-002,MIS-0005,CRUISE,62.16,9600.0,-37.21,2520.8,146.13,677.51,387.15,41.24,17.86,0.29,28.19,25.35,23.52,2540.5,145.95,673.24,386.49,41.98,17.68,0.265,23.86,MISFIRE,1,0.074,-19.699999999999818,0.18000000000000682,4.269999999999982,0.6599999999999682,-0.7399999999999949,0.17999999999999972,0.024999999999999967,-0.33999999999999986
34.0,ENG-002,MIS-0005,CRUISE,66.46,9600.0,-37.42,2663.3,149.48,695.59,388.21,42.0,18.54,0.273,28.24,25.77,24.04,2660.9,149.81,695.59,399.38,42.04,18.62,0.27,23.99,MISFIRE,1,0.088,2.400000000000091,-0.3300000000000125,0.0,-11.170000000000016,-0.03999999999999915,-0.08000000000000185,0.0030000000000000027,0.05000000000000071
35.0,ENG-002,MIS-0005,CRUISE,60.96,9600.0,-37.4,2506.6,144.73,664.71,384.25,41.9,17.65,0.264,27.67,25.47,24.04,2506.9,144.86,667.0,382.88,42.09,17.41,0.264,23.83,MISFIRE,1,0.103,-0.3000000000001819,-0.13000000000002387,-2.2899999999999636,1.3700000000000045,-0.19000000000000483,0.23999999999999844,0.0,0.21000000000000085
36.0,ENG-002,MIS-0005,CRUISE,59.41,9600.0,-37.18,2434.4,143.95,655.69,369.24,42.91,17.66,0.26,28.06,25.64,24.12,2463.6,143.47,658.95,378.24,42.14,17.07,0.262,23.78,MISFIRE,1,0.121,-29.199999999999818,0.47999999999998977,-3.259999999999991,-9.0,0.769999999999996,0.5899999999999999,-0.0020000000000000018,0.33999999999999986
37.0,ENG-002,MIS-0005,CRUISE,61.37,9600.0,-37.54,2530.8,145.21,677.08,382.08,42.78,17.28,0.284,28.16,25.65,23.53,2518.2,145.23,669.1,384.1,42.2,17.5,0.264,23.84,MISFIRE,1,0.141,12.600000000000364,-0.01999999999998181,7.980000000000018,-2.0200000000000387,0.5799999999999983,-0.21999999999999886,0.019999999999999962,-0.3099999999999987
38.0,ENG-002,MIS-0005,CRUISE,62.57,9600.0,-37.24,2523.5,145.84,675.04,388.92,42.39,16.95,0.258,28.13,25.74,24.03,2551.9,146.31,675.35,387.7,42.26,17.76,0.265,23.88,MISFIRE,1,0.164,-28.40000000000009,-0.46999999999999886,-0.3100000000000591,1.2200000000000273,0.13000000000000256,-0.8100000000000023,-0.007000000000000006,0.15000000000000213
39.0,ENG-002,MIS-0005,CRUISE,59.61,9600.0,-37.38,2456.4,141.68,661.4,374.56,42.9,16.83,0.265,28.05,25.46,23.64,2468.9,143.64,659.95,378.82,42.31,17.11,0.261,23.79,MISFIRE,1,0.19,-12.5,-1.9599999999999795,1.4499999999999318,-4.259999999999991,0.5899999999999963,-0.28000000000000114,0.0040000000000000036,-0.14999999999999858
40.0,ENG-002,MIS-0005,CRUISE,62.76,9600.0,-37.99,2562.0,146.01,677.04,384.38,42.16,17.55,0.278,28.11,25.45,23.52,2557.3,146.48,676.35,388.28,42.36,17.81,0.264,23.88,MISFIRE,1,0.218,4.699999999999818,-0.46999999999999886,0.6899999999999409,-3.8999999999999773,-0.20000000000000284,-0.259999999999998,0.014000000000000012,-0.35999999999999943
41.0,ENG-002,MIS-0005,CRUISE,61.09,9600.0,-37.38,2500.1,145.06,673.94,387.05,42.35,17.36,0.264,28.2,25.44,23.89,2510.5,144.98,667.66,383.27,42.42,17.44,0.262,23.83,MISFIRE,1,0.25,-10.400000000000091,0.0800000000000125,6.280000000000086,3.7800000000000296,-0.07000000000000028,-0.08000000000000185,0.0020000000000000018,0.060000000000002274
42.0,ENG-002,MIS-0005,CRUISE,57.54,9600.0,-37.84,2401.1,141.03,652.18,377.84,42.71,16.65,0.278,28.1,25.46,23.63,2411.0,141.78,649.19,372.61,42.47,16.66,0.258,23.73,MISFIRE,1,0.284,-9.900000000000091,-0.75,2.9899999999998954,5.229999999999961,0.240000000000002,-0.010000000000001563,0.020000000000000018,-0.10000000000000142
43.0,ENG-002,MIS-0005,CRUISE,61.31,9600.0,-37.03,2551.6,145.16,675.2,384.68,40.94,18.13,0.25,27.94,25.27,23.85,2516.5,145.17,668.79,383.92,42.53,17.49,0.261,23.84,MISFIRE,1,0.321,35.09999999999991,-0.009999999999990905,6.410000000000082,0.7599999999999909,-1.5900000000000034,0.6400000000000006,-0.01100000000000001,0.010000000000001563
44.0,ENG-002,MIS-0005,CRUISE,60.13,9600.0,-38.49,2487.3,143.73,660.03,380.27,42.82,17.76,0.301,27.99,25.45,23.83,2483.8,144.12,662.7,380.4,42.58,17.23,0.259,23.8,MISFIRE,1,0.36,3.5,-0.3900000000000148,-2.6700000000000728,-0.12999999999999545,0.240000000000002,0.5300000000000011,0.04199999999999998,0.029999999999997584
45.0,ENG-002,MIS-0005,LOITER,43.57,9600.0,-37.42,1995.2,130.49,572.63,334.6,43.39,13.49,0.227,27.88,25.39,23.36,2019.9,129.21,576.56,330.71,42.63,13.59,0.241,23.31,MISFIRE,1,0.401,-24.700000000000045,1.2800000000000011,-3.92999999999995,3.890000000000043,0.759999999999998,-0.09999999999999964,-0.013999999999999985,0.05000000000000071
46.0,ENG-002,MIS-0005,LOITER,42.81,9600.0,-38.36,1995.4,128.18,569.52,326.21,44.74,12.99,0.246,28.07,25.46,23.03,1998.6,128.53,572.6,328.42,42.67,13.42,0.24,23.28,MISFIRE,1,0.443,-3.199999999999818,-0.3499999999999943,-3.080000000000041,-2.2100000000000364,2.0700000000000003,-0.4299999999999997,0.006000000000000005,-0.25
47.0,ENG-002,MIS-0005,LOITER,47.87,9600.0,-37.77,2137.6,132.76,603.96,341.73,42.69,14.53,0.272,27.95,25.23,23.57,2140.4,133.08,598.93,343.61,42.72,14.53,0.244,23.44,MISFIRE,1,0.485,-2.800000000000182,-0.3200000000000216,5.030000000000086,-1.8799999999999955,-0.030000000000001137,0.0,0.028000000000000025,0.129999999999999
48.0,ENG-002,MIS-0005,LOITER,43.91,9600.0,-37.69,2032.3,127.51,572.62,330.13,43.24,14.24,0.248,28.28,25.46,23.41,2029.4,129.52,578.32,331.72,42.76,13.66,0.24,23.32,MISFIRE,1,0.527,2.8999999999998636,-2.010000000000005,-5.7000000000000455,-1.5900000000000318,0.480000000000004,0.5800000000000001,0.008000000000000007,0.08999999999999986
49.0,ENG-002,MIS-0005,LOITER,47.46,9600.0,-37.01,2143.9,132.34,600.91,343.69,42.74,13.84,0.238,27.81,25.64,23.56,2128.8,132.71,596.77,342.37,42.81,14.44,0.243,23.42,MISFIRE,1,0.568,15.099999999999909,-0.37000000000000455,4.139999999999986,1.3199999999999932,-0.07000000000000028,-0.5999999999999996,-0.0050000000000000044,0.13999999999999702
50.0,ENG-002,MIS-0005,LOITER,44.31,9600.0,-37.37,2042.3,128.68,584.36,333.5,43.23,12.89,0.256,27.78,25.54,23.14,2040.6,129.88,580.39,332.92,42.85,13.75,0.238,23.33,MISFIRE,1,0.607,1.7000000000000455,-1.1999999999999886,3.9700000000000273,0.5799999999999841,0.37999999999999545,-0.8599999999999994,0.018000000000000016,-0.18999999999999773
51.0,ENG-002,MIS-0005,LOITER,48.64,9600.0,-36.36,2134.4,135.45,608.03,345.14,41.9,15.17,0.267,27.93,25.46,23.8,2162.0,133.78,602.93,345.92,42.9,14.7,0.242,23.46,MISFIRE,1,0.645,-27.59999999999991,1.6699999999999875,5.100000000000023,-0.7800000000000296,-1.0,0.47000000000000064,0.025000000000000022,0.33999999999999986
52.0,ENG-002,MIS-0005,LOITER,45.87,9600.0,-37.55,2064.8,130.46,588.65,329.09,42.58,13.72,0.24,28.1,25.7,23.33,2084.5,131.29,588.54,337.62,42.94,14.09,0.238,23.38,MISFIRE,1,0.68,-19.699999999999818,-0.8299999999999841,0.11000000000001364,-8.53000000000003,-0.35999999999999943,-0.3699999999999992,0.0020000000000000018,-0.05000000000000071
53.0,ENG-002,MIS-0005,LOITER,44.52,9600.0,-37.45,2039.6,130.68,579.52,334.48,41.68,13.62,0.221,27.75,25.52,23.13,2046.4,130.06,581.48,333.55,42.99,13.79,0.236,23.34,MISFIRE,1,0.712,-6.800000000000182,0.6200000000000045,-1.9600000000000364,0.9300000000000068,-1.3100000000000023,-0.16999999999999993,-0.014999999999999986,-0.21000000000000085
54.0,ENG-002,MIS-0005,DESCENT,29.84,9600.0,-38.23,1648.5,115.21,505.74,290.41,43.46,10.95,0.224,27.99,25.41,22.99,1635.6,116.86,505.19,289.53,43.03,10.57,0.22,22.9,MISFIRE,1,0.742,12.900000000000091,-1.6500000000000057,0.5500000000000114,0.8800000000000523,0.4299999999999997,0.379999999999999,0.0040000000000000036,0.08999999999999986
55.0,ENG-002,MIS-0005,DESCENT,30.06,9600.0,-37.65,1649.9,115.37,508.15,295.32,42.6,10.61,0.196,27.88,25.75,23.07,1641.6,117.05,506.29,290.17,43.06,10.61,0.219,22.9,MISFIRE,1,0.768,8.300000000000182,-1.6799999999999926,1.8599999999999568,5.149999999999977,-0.46000000000000085,0.0,-0.022999999999999993,0.1700000000000017
56.0,ENG-002,MIS-0005,DESCENT,28.29,9600.0,-36.97,,114.7,494.96,289.11,42.42,9.91,0.226,27.7,25.53,23.36,1592.2,115.46,497.12,284.88,43.1,10.22,0.216,22.85,MISFIRE,1,0.792,,-0.7599999999999909,-2.160000000000025,4.230000000000018,-0.6799999999999997,-0.3100000000000005,0.010000000000000009,0.509999999999998
57.0,ENG-002,MIS-0005,DESCENT,28.76,9600.0,-36.73,1603.9,115.52,498.14,285.41,43.43,10.58,0.203,28.34,25.53,22.75,1605.2,115.88,499.55,286.28,43.13,10.33,0.216,22.86,MISFIRE,1,0.813,-1.2999999999999545,-0.35999999999999943,-1.410000000000025,-0.8699999999999477,0.29999999999999716,0.25,-0.012999999999999984,-0.10999999999999943
58.0,ENG-002,MIS-0005,DESCENT,34.36,9600.0,-37.77,1784.4,121.32,518.16,311.59,42.31,12.02,0.201,28.13,25.56,23.22,1762.1,120.92,528.67,303.08,43.17,11.56,0.221,23.03,MISFIRE,1,0.831,22.300000000000182,0.3999999999999915,-10.509999999999991,8.509999999999991,-0.8599999999999994,0.4599999999999991,-0.01999999999999999,0.18999999999999773
59.0,ENG-002,MIS-0005,DESCENT,31.17,9600.0,-36.89,1668.2,119.19,510.52,300.9,42.07,11.04,0.219,28.23,25.72,23.1,1672.8,118.05,512.09,293.51,43.21,10.86,0.217,22.94,MISFIRE,1,0.847,-4.599999999999909,1.1400000000000006,-1.57000000000005,7.389999999999986,-1.1400000000000006,0.17999999999999972,0.0020000000000000018,0.16000000000000014
60.0,ENG-002,MIS-0005,DESCENT,28.24,9600.0,-37.71,1580.7,116.84,495.9,290.6,43.01,9.7,0.204,28.0,25.43,23.01,1590.8,115.42,496.86,284.73,43.24,10.21,0.212,22.85,MISFIRE,1,0.861,-10.099999999999909,1.4200000000000017,-0.9600000000000364,5.8700000000000045,-0.23000000000000398,-0.5100000000000016,-0.008000000000000007,0.16000000000000014
61.0,ENG-002,MIS-0005,LANDING,21.12,9600.0,-37.23,1383.3,109.79,460.56,259.77,43.05,8.58,0.226,28.34,25.76,22.68,1391.4,109.01,459.84,263.37,43.28,8.65,0.204,22.63,MISFIRE,1,0.873,-8.100000000000136,0.7800000000000011,0.7200000000000273,-3.6000000000000227,-0.23000000000000398,-0.07000000000000028,0.02200000000000002,0.05000000000000071
62.0,ENG-002,MIS-0005,LANDING,26.36,9600.0,-38.42,1514.3,113.79,484.49,281.4,43.72,10.1,0.21,27.86,25.49,22.92,1538.0,113.72,487.06,279.08,43.31,9.8,0.209,22.79,MISFIRE,1,0.883,-23.700000000000045,0.07000000000000739,-2.569999999999993,2.319999999999993,0.4099999999999966,0.29999999999999893,0.0010000000000000009,0.13000000000000256
0.0,ENG-003,MIS-0006,TAXI,14.11,0.0,25.28,1198.3,106.19,431.02,233.26,40.77,6.8,0.214,28.07,25.38,22.19,1195.2,105.87,429.72,242.34,40.03,7.1,0.195,22.42,NORMAL,0,0.0,3.099999999999909,0.3199999999999932,1.2999999999999545,-9.080000000000013,0.740000000000002,-0.2999999999999998,0.01899999999999999,-0.23000000000000043
1.0,ENG-003,MIS-0006,TAXI,7.7,0.0,25.24,1014.1,100.31,408.52,223.01,39.47,5.54,0.18,28.07,25.48,22.33,1015.5,100.07,396.31,223.09,40.05,5.69,0.189,22.23,NORMAL,0,0.0,-1.3999999999999773,0.2400000000000091,12.20999999999998,-0.0800000000000125,-0.5799999999999983,-0.15000000000000036,-0.009000000000000008,0.09999999999999787
2.0,ENG-003,MIS-0006,TAXI,18.8,0.0,24.77,1330.7,110.58,451.02,254.78,39.5,8.44,0.19,28.09,25.81,22.85,1326.5,109.79,453.51,256.41,40.08,8.14,0.202,22.56,NORMAL,0,0.0,4.2000000000000455,0.789999999999992,-2.490000000000009,-1.6300000000000239,-0.5799999999999983,0.29999999999999893,-0.01200000000000001,0.2900000000000027
3.0,ENG-003,MIS-0006,TAKEOFF,100.0,2832.5,7.19,3611.1,178.27,865.61,507.06,39.89,25.75,0.288,28.08,25.44,24.96,3600.0,180.0,870.0,500.0,40.16,26.0,0.288,25.0,NORMAL,0,0.0,11.099999999999909,-1.7299999999999898,-4.389999999999986,7.060000000000002,-0.269999999999996,-0.25,0.0,-0.03999999999999915
4.0,ENG-003,MIS-0006,TAKEOFF,92.36,3110.0,4.71,3394.4,173.48,829.62,477.91,39.76,24.15,0.299,28.07,25.33,24.58,3386.2,173.13,830.3,477.09,40.24,24.32,0.281,24.77,NORMAL,0,0.0,8.200000000000273,0.3499999999999943,-0.67999999999995,0.82000000000005,-0.480000000000004,-0.1700000000000017,0.01799999999999996,-0.19000000000000128
5.0,ENG-003,MIS-0006,TAKEOFF,96.17,3387.4,2.54,3496.8,176.12,854.38,492.21,41.0,25.14,0.287,27.78,25.73,24.82,3492.8,176.56,850.1,488.52,40.32,25.16,0.286,24.89,NORMAL,0,0.0,4.0,-0.4399999999999977,4.279999999999973,3.6899999999999977,0.6799999999999997,-0.019999999999999574,0.0010000000000000009,-0.07000000000000028
6.0,ENG-003,MIS-0006,CLIMB,85.24,3664.9,0.23,3176.8,167.71,797.78,447.88,40.22,22.79,0.28,28.08,25.56,24.22,3186.7,166.72,793.25,455.72,40.39,22.75,0.275,24.56,NORMAL,0,0.0,-9.899999999999636,0.9900000000000091,4.529999999999973,-7.840000000000032,-0.1700000000000017,0.03999999999999915,0.0050000000000000044,-0.33999999999999986
7.0,ENG-003,MIS-0006,CLIMB,89.44,3942.4,-0.37,3305.0,171.18,811.96,471.16,38.5,23.64,0.283,27.86,25.48,24.73,3304.3,170.5,815.09,468.32,40.46,23.68,0.281,24.68,NORMAL,0,0.0,0.6999999999998181,0.6800000000000068,-3.1299999999999955,2.840000000000032,-1.9600000000000009,-0.03999999999999915,0.0019999999999999463,0.05000000000000071
8.0,ENG-003,MIS-0006,CLIMB,87.81,4219.9,-2.99,3248.9,168.57,804.36,464.91,40.53,22.8,0.271,28.01,25.49,24.46,3258.8,169.03,806.63,463.44,40.53,23.32,0.28,24.63,NORMAL,0,0.0,-9.900000000000091,-0.46000000000000796,-2.269999999999982,1.4700000000000273,0.0,-0.5199999999999996,-0.009000000000000008,-0.16999999999999815
9.0,ENG-003,MIS-0006,CLIMB,86.38,4497.4,-4.29,3244.3,169.12,795.31,462.55,40.93,23.33,0.287,27.89,25.53,24.65,3218.6,167.74,799.18,459.14,40.6,23.0,0.279,24.59,NORMAL,0,0.0,25.700000000000273,1.3799999999999955,-3.8700000000000045,3.410000000000025,0.3299999999999983,0.3299999999999983,0.007999999999999952,0.05999999999999872
10.0,ENG-003,MIS-0006,CLIMB,83.56,4774.9,-6.05,3125.3,164.23,786.71,456.68,40.04,22.4,0.282,27.66,25.35,24.28,3139.5,165.2,784.49,450.67,40.67,22.38,0.277,24.51,NORMAL,0,0.0,-14.199999999999818,-0.9699999999999989,2.2200000000000273,6.009999999999991,-0.6300000000000026,0.019999999999999574,0.004999999999999949,-0.23000000000000043
11.0,ENG-003,MIS-0006,CLIMB,83.26,5052.4,-7.87,3122.7,165.97,784.05,444.88,40.32,22.36,0.247,28.18,25.62,24.38,3131.3,164.93,782.96,449.78,40.74,22.32,0.278,24.5,NORMAL,0,0.0,-8.600000000000364,1.039999999999992,1.0899999999999181,-4.899999999999977,-0.4200000000000017,0.03999999999999915,-0.031000000000000028,-0.120000000000001
12.0,ENG-003,MIS-0006,CLIMB,81.4,5329.9,-9.62,3071.9,163.3,772.87,440.56,42.66,22.05,0.291,28.2,25.45,23.93,3079.3,163.26,773.29,444.21,40.81,21.91,0.277,24.44,NORMAL,0,0.0,-7.400000000000091,0.040000000000020464,-0.4199999999999591,-3.6499999999999773,1.8499999999999943,0.14000000000000057,0.013999999999999957,-0.5100000000000016
13.0,ENG-003,MIS-0006,CLIMB,84.33,5607.4,-10.91,3180.2,165.18,789.78,453.98,39.29,22.06,0.213,28.19,25.59,24.29,3161.1,165.89,788.49,452.98,40.88,22.55,0.281,24.53,NORMAL,0,0.0,19.09999999999991,-0.7099999999999795,1.2899999999999636,1.0,-1.5900000000000034,-0.490000000000002,-0.06800000000000003,-0.240000000000002
14.0,ENG-003,MIS-0006,CLIMB,85.69,5884.8,-13.78,3200.4,168.03,795.73,460.12,40.13,22.54,0.295,28.09,25.74,24.43,3199.4,167.12,795.61,457.08,40.95,22.85,0.283,24.57,NORMAL,0,0.0,1.0,0.9099999999999966,0.12000000000000455,3.0400000000000205,-0.8200000000000003,-0.3100000000000023,0.01200000000000001,-0.14000000000000057
15.0,ENG-003,MIS-0006,CRUISE,60.62,6000.0,-14.22,2508.7,143.32,663.03,383.72,41.52,16.93,0.29,28.09,25.34,23.66,2497.4,144.56,665.23,381.86,41.01,17.34,0.257,23.82,NORMAL,0,0.0,11.299999999999727,-1.240000000000009,-2.2000000000000455,1.8600000000000136,0.5100000000000051,-0.41000000000000014,0.032999999999999974,-0.16000000000000014
16.0,ENG-003,MIS-0006,CRUISE,64.54,6000.0,-14.46,2624.1,148.6,,393.2,41.57,17.73,0.278,28.02,25.52,24.03,2607.0,148.08,685.59,393.61,41.07,18.2,0.262,23.94,NORMAL,0,0.0,17.09999999999991,0.5199999999999818,,-0.410000000000025,0.5,-0.46999999999999886,0.016000000000000014,0.08999999999999986
17.0,ENG-003,MIS-0006,CRUISE,60.46,6000.0,-13.79,2481.4,144.58,664.27,374.43,41.89,17.5,0.242,27.99,25.32,23.93,2492.8,144.41,664.38,381.37,41.12,17.3,0.259,23.81,NORMAL,0,0.0,-11.400000000000091,0.17000000000001592,-0.11000000000001364,-6.939999999999998,0.7700000000000031,0.1999999999999993,-0.017000000000000015,0.120000000000001
